Sloth FirmwareMaple Mini
v0.75
Calibrating sensors...Done.
-,-,9.69,11.67
L,13,9.71,11.73
-,-,9.72,11.78
-,-,9.73,11.83
-,-,9.74,11.88
-,-,9.76,11.93
-,-,9.80,11.98
-,-,9.84,12.03
-,-,9.88,12.08
-,-,9.93,12.13
-,-,9.98,12.18
R,4,10.04,12.24
-,-,10.09,12.29
-,-,10.14,12.35
-,-,10.20,12.40
-,-,10.26,12.46
-,-,10.31,12.52
-,-,10.37,12.57
-,-,10.43,12.63
-,-,10.48,12.68
-,-,10.54,12.74
Robot Paused
speed: 25.00	 kp: 1.00	 kd: 0.35	 
Time Lap: 	25.63s	Track Length: 	 12.78m	Medium Speed: 	 0.50m/s
